# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 
8157            	DILUPBiCGStab	3.86613940e-05	3.23342660e-07	1	5.91774060e-04	2.14590490e-06	1	false	DILUPBiCGStab	7.97590770e-05	1.28567640e-06	1	true	GAMG	4.52113530e-03	3.63619070e-05	9	true	DILUPBiCGStab	1.49985130e-06	5.38441690e-11	1	true
8158            	DILUPBiCGStab	3.83280280e-05	3.09248610e-07	1	5.66591850e-04	2.21756170e-06	1	false	DILUPBiCGStab	7.97020440e-05	1.28479620e-06	1	true	GAMG	3.88936260e-03	3.34797530e-05	11	true	DILUPBiCGStab	1.49954510e-06	5.38580650e-11	1	true
8159            	DILUPBiCGStab	3.61626170e-05	2.46362440e-07	1	4.24748780e-04	1.86126310e-06	1	false	DILUPBiCGStab	7.98746050e-05	1.28763920e-06	1	true	GAMG	3.41530720e-03	3.24005180e-05	10	true	DILUPBiCGStab	1.49962870e-06	5.38674380e-11	1	true
8160            	DILUPBiCGStab	3.59650310e-05	2.39152790e-07	1	4.35152490e-04	1.88151980e-06	1	false	DILUPBiCGStab	7.98960580e-05	1.28808010e-06	1	true	GAMG	3.25211660e-03	1.89647810e-05	14	true	DILUPBiCGStab	1.49937120e-06	5.38438390e-11	1	true
8161            	DILUPBiCGStab	3.89097420e-05	2.92159260e-07	1	5.59220220e-04	2.30226320e-06	1	false	DILUPBiCGStab	7.98581420e-05	1.28756330e-06	1	true	GAMG	4.05732840e-03	3.94296880e-05	10	true	DILUPBiCGStab	1.49910490e-06	5.38536290e-11	1	true
8162            	DILUPBiCGStab	3.69226680e-05	2.55494650e-07	1	4.28903160e-04	1.78150160e-06	1	false	DILUPBiCGStab	7.99954810e-05	1.28985430e-06	1	true	GAMG	3.02756320e-03	1.96652550e-05	12	true	DILUPBiCGStab	1.49931450e-06	5.38700150e-11	1	true
8163            	DILUPBiCGStab	3.88423380e-05	3.11571970e-07	1	5.17958880e-04	2.11311940e-06	1	false	DILUPBiCGStab	7.98736680e-05	1.28792410e-06	1	true	GAMG	3.81639240e-03	2.69842740e-05	11	true	DILUPBiCGStab	1.49910250e-06	5.38809020e-11	1	true
8164            	DILUPBiCGStab	3.88961200e-05	3.02360750e-07	1	4.74330250e-04	1.97606370e-06	1	false	DILUPBiCGStab	7.99047080e-05	1.28844000e-06	1	true	GAMG	3.89957900e-03	2.75334340e-05	11	true	DILUPBiCGStab	1.49944090e-06	5.38751260e-11	1	true
8165            	DILUPBiCGStab	4.23078180e-05	3.41863740e-07	1	6.85869270e-04	2.53745170e-06	1	false	DILUPBiCGStab	7.97041650e-05	1.28519230e-06	1	true	GAMG	4.87769890e-03	4.68907500e-05	11	true	DILUPBiCGStab	1.49907250e-06	5.39765340e-11	1	true
8166            	DILUPBiCGStab	3.76410740e-05	2.61327290e-07	1	5.35700930e-04	2.04432820e-06	1	false	DILUPBiCGStab	7.99563430e-05	1.28924800e-06	1	true	GAMG	3.48349320e-03	3.09693690e-05	18	true	DILUPBiCGStab	1.49915720e-06	5.39830540e-11	1	true
8167            	DILUPBiCGStab	3.89496640e-05	3.24099710e-07	1	5.49038120e-04	2.37259180e-06	1	false	DILUPBiCGStab	7.98035020e-05	1.28681540e-06	1	true	GAMG	4.84530550e-03	4.46738400e-05	8	true	DILUPBiCGStab	1.49834430e-06	5.39423510e-11	1	true
8168            	DILUPBiCGStab	3.69591230e-05	2.47730030e-07	1	4.18647770e-04	1.80941430e-06	1	false	DILUPBiCGStab	7.99639250e-05	1.28942100e-06	1	true	GAMG	3.40820090e-03	2.79923770e-05	17	true	DILUPBiCGStab	1.49815690e-06	5.39576230e-11	1	true
8169            	DILUPBiCGStab	4.43623170e-05	3.34346860e-07	1	8.55212180e-04	3.03916630e-06	1	false	DILUPBiCGStab	7.96393760e-05	1.28423430e-06	1	true	GAMG	5.50690170e-03	3.26995710e-05	12	true	DILUPBiCGStab	1.49730470e-06	5.39442310e-11	1	true
8170            	DILUPBiCGStab	4.45144350e-05	3.31845130e-07	1	8.49629220e-04	3.06743160e-06	1	false	DILUPBiCGStab	7.97028600e-05	1.28525920e-06	1	true	GAMG	5.80036840e-03	4.74222130e-05	10	true	DILUPBiCGStab	1.49686090e-06	5.40007550e-11	1	true
8171            	DILUPBiCGStab	4.23621570e-05	3.29339220e-07	1	7.59085050e-04	2.45169950e-06	1	false	DILUPBiCGStab	7.96812940e-05	1.28487100e-06	1	true	GAMG	5.80980020e-03	5.59699630e-05	11	true	DILUPBiCGStab	1.49651850e-06	5.40642290e-11	1	true
8172            	DILUPBiCGStab	3.92719630e-05	3.43101140e-07	1	6.05584510e-04	2.31553210e-06	1	false	DILUPBiCGStab	7.98340310e-05	1.28731770e-06	1	true	GAMG	4.99305180e-03	4.04274910e-05	13	true	DILUPBiCGStab	1.49597700e-06	5.40596120e-11	1	true
8173            	DILUPBiCGStab	3.92897550e-05	3.00465830e-07	1	5.53008170e-04	2.12037870e-06	1	false	DILUPBiCGStab	7.97362540e-05	1.28575900e-06	1	true	GAMG	5.35460810e-03	4.40340660e-05	11	true	DILUPBiCGStab	1.49514990e-06	5.40774640e-11	1	true
8174            	DILUPBiCGStab	3.70251620e-05	2.84200620e-07	1	6.32427910e-04	2.14490030e-06	1	false	DILUPBiCGStab	7.99803730e-05	1.28976590e-06	1	true	GAMG	4.00987680e-03	3.23971630e-05	12	true	DILUPBiCGStab	1.49501000e-06	5.40910370e-11	1	true
8175            	DILUPBiCGStab	3.56088170e-05	2.42082450e-07	1	5.88413120e-04	2.08217600e-06	1	false	DILUPBiCGStab	8.00678890e-05	1.29130860e-06	1	true	GAMG	3.44410190e-03	2.25337780e-05	15	true	DILUPBiCGStab	1.49453990e-06	5.41027100e-11	1	true
8176            	DILUPBiCGStab	3.54764500e-05	2.46300220e-07	1	5.25162290e-04	2.02709330e-06	1	false	DILUPBiCGStab	8.00265800e-05	1.29080530e-06	1	true	GAMG	3.02025270e-03	1.96488780e-05	13	true	DILUPBiCGStab	1.49399640e-06	5.40907890e-11	1	true
8177            	DILUPBiCGStab	3.57312260e-05	2.39028270e-07	1	4.78459790e-04	1.92029380e-06	1	false	DILUPBiCGStab	8.00512200e-05	1.29128970e-06	1	true	GAMG	3.08330750e-03	2.27387810e-05	14	true	DILUPBiCGStab	1.49399500e-06	5.40193590e-11	1	true
8178            	DILUPBiCGStab	4.02283990e-05	3.06714550e-07	1	6.89782130e-04	2.68604900e-06	1	false	DILUPBiCGStab	7.98065860e-05	1.28746840e-06	1	true	GAMG	4.74106010e-03	4.49021520e-05	11	true	DILUPBiCGStab	1.49360050e-06	5.39541720e-11	1	true
8179            	DILUPBiCGStab	4.16183530e-05	3.01888660e-07	1	8.32248790e-04	3.17103920e-06	1	false	DILUPBiCGStab	7.97171970e-05	1.28605370e-06	1	true	GAMG	5.05343830e-03	4.22495400e-05	15	true	DILUPBiCGStab	1.49375370e-06	5.39659020e-11	1	true
8180            	DILUPBiCGStab	4.15666940e-05	3.74372590e-07	1	9.14507470e-04	3.33890840e-06	1	false	DILUPBiCGStab	7.97265340e-05	1.28624480e-06	1	true	GAMG	5.79994810e-03	4.67362480e-05	10	true	DILUPBiCGStab	1.49365800e-06	5.39355020e-11	1	true
8181            	DILUPBiCGStab	4.15605610e-05	3.67709370e-07	1	7.85328830e-04	2.81320340e-06	1	false	DILUPBiCGStab	7.97204120e-05	1.28619660e-06	1	true	GAMG	5.90142620e-03	5.71753430e-05	9	true	DILUPBiCGStab	1.49304110e-06	5.39657840e-11	1	true
8182            	DILUPBiCGStab	3.91615840e-05	2.97606040e-07	1	7.06806720e-04	2.37808410e-06	1	false	DILUPBiCGStab	7.98883570e-05	1.28900600e-06	1	true	GAMG	4.94756900e-03	4.71204080e-05	12	true	DILUPBiCGStab	1.49243690e-06	5.39851460e-11	1	true
8183            	DILUPBiCGStab	3.80731870e-05	4.04679480e-07	1	7.29451570e-04	2.60624790e-06	1	false	DILUPBiCGStab	7.98858800e-05	1.28922660e-06	1	true	GAMG	4.66348610e-03	2.96666490e-05	14	true	DILUPBiCGStab	1.49116380e-06	5.39501810e-11	1	true
8184            	DILUPBiCGStab	3.64074260e-05	2.43884440e-07	1	6.73933750e-04	2.16211690e-06	1	false	DILUPBiCGStab	8.00759890e-05	1.29246380e-06	1	true	GAMG	3.82144280e-03	3.27075220e-05	11	true	DILUPBiCGStab	1.49089420e-06	5.39196370e-11	1	true
8185            	DILUPBiCGStab	3.67663450e-05	2.53680650e-07	1	6.53928630e-04	2.22415810e-06	1	false	DILUPBiCGStab	7.99930100e-05	1.29129960e-06	1	true	GAMG	3.85517290e-03	2.20908100e-05	17	true	DILUPBiCGStab	1.49023430e-06	5.39758410e-11	1	true
8186            	DILUPBiCGStab	3.63264660e-05	2.50148310e-07	1	6.16822030e-04	2.19476650e-06	1	false	DILUPBiCGStab	8.01077760e-05	1.29326330e-06	1	true	GAMG	3.69188470e-03	2.26994370e-05	18	true	DILUPBiCGStab	1.49030610e-06	5.39696020e-11	1	true
8187            	DILUPBiCGStab	3.91026410e-05	3.66138060e-07	1	7.26536840e-04	3.04595890e-06	1	false	DILUPBiCGStab	7.99116460e-05	1.29025260e-06	1	true	GAMG	4.95164360e-03	3.56674310e-05	13	true	DILUPBiCGStab	1.49017630e-06	5.39566060e-11	1	true
8188            	DILUPBiCGStab	4.23727150e-05	3.50892160e-07	1	8.39435960e-04	3.30222140e-06	1	false	DILUPBiCGStab	7.97487380e-05	1.28771740e-06	1	true	GAMG	6.15215320e-03	4.82720030e-05	11	true	DILUPBiCGStab	1.48987450e-06	5.39251780e-11	1	true
8189            	DILUPBiCGStab	3.83710240e-05	2.70586930e-07	1	6.40596560e-04	2.48663960e-06	1	false	DILUPBiCGStab	7.98491750e-05	1.28944230e-06	1	true	GAMG	4.11449200e-03	3.43601300e-05	11	true	DILUPBiCGStab	1.48978530e-06	5.39754480e-11	1	true
8190            	DILUPBiCGStab	3.69519170e-05	2.53299660e-07	1	5.63186670e-04	2.42500760e-06	1	false	DILUPBiCGStab	7.98450420e-05	1.28944720e-06	1	true	GAMG	4.22107850e-03	2.87980580e-05	14	true	DILUPBiCGStab	1.48925560e-06	5.39762770e-11	1	true
8191            	DILUPBiCGStab	3.68142610e-05	2.41523740e-07	1	5.31487350e-04	2.31714660e-06	1	false	DILUPBiCGStab	7.98099170e-05	1.28900430e-06	1	true	GAMG	4.14276560e-03	4.12800270e-05	10	true	DILUPBiCGStab	1.48872230e-06	5.40053710e-11	1	true
8192            	DILUPBiCGStab	4.03450840e-05	3.14181070e-07	1	7.92597720e-04	3.07232580e-06	1	false	DILUPBiCGStab	7.96249500e-05	1.28617900e-06	1	true	GAMG	5.01976860e-03	2.89585630e-05	13	true	DILUPBiCGStab	1.48820020e-06	5.39712980e-11	1	true
8193            	DILUPBiCGStab	3.84297970e-05	2.86247570e-07	1	5.70216190e-04	2.18285460e-06	1	false	DILUPBiCGStab	7.97378870e-05	1.28814590e-06	1	true	GAMG	4.02479340e-03	3.97591840e-05	12	true	DILUPBiCGStab	1.48851200e-06	5.40085700e-11	1	true
8194            	DILUPBiCGStab	3.63706020e-05	2.47120320e-07	1	4.33769760e-04	1.75369630e-06	1	false	DILUPBiCGStab	7.98471630e-05	1.29004220e-06	1	true	GAMG	3.50562670e-03	3.46123320e-05	7	true	DILUPBiCGStab	1.48864800e-06	5.39076670e-11	1	true
8195            	DILUPBiCGStab	3.61243700e-05	2.47060240e-07	1	3.99123660e-04	1.67978490e-06	1	false	DILUPBiCGStab	7.98384630e-05	1.29001390e-06	1	true	GAMG	3.07581820e-03	2.99493010e-05	9	true	DILUPBiCGStab	1.48881500e-06	5.39135210e-11	1	true
8196            	DILUPBiCGStab	4.00832090e-05	2.97596930e-07	1	5.98256600e-04	2.17976610e-06	1	false	DILUPBiCGStab	7.95806140e-05	1.28599750e-06	1	true	GAMG	3.97677450e-03	3.63483590e-05	11	true	DILUPBiCGStab	1.48908730e-06	5.39028670e-11	1	true
8197            	DILUPBiCGStab	4.18150200e-05	3.08096800e-07	1	7.77881350e-04	2.80006790e-06	1	false	DILUPBiCGStab	7.95432980e-05	1.28548780e-06	1	true	GAMG	5.03080030e-03	3.41441790e-05	10	true	DILUPBiCGStab	1.48919330e-06	5.39081640e-11	1	true
8198            	DILUPBiCGStab	3.75418990e-05	2.60950160e-07	1	5.83978130e-04	2.11382820e-06	1	false	DILUPBiCGStab	7.97295890e-05	1.28854810e-06	1	true	GAMG	4.01030880e-03	3.14411870e-05	11	true	DILUPBiCGStab	1.48964400e-06	5.39707580e-11	1	true
8199            	DILUPBiCGStab	3.74091930e-05	2.68489410e-07	1	4.41374980e-04	1.88782810e-06	1	false	DILUPBiCGStab	7.95759960e-05	1.28607500e-06	1	true	GAMG	4.77998130e-03	4.55310850e-05	11	true	DILUPBiCGStab	1.48936170e-06	5.39682720e-11	1	true
8200            	DILUPBiCGStab	3.81859910e-05	2.79194620e-07	1	6.03515780e-04	2.10887190e-06	1	false	DILUPBiCGStab	7.94974500e-05	1.28488510e-06	1	true	GAMG	3.92613190e-03	3.04216340e-05	9	true	DILUPBiCGStab	1.48949490e-06	5.39468660e-11	1	true
8201            	DILUPBiCGStab	3.66388630e-05	2.54652270e-07	1	4.57722950e-04	1.86866610e-06	1	false	DILUPBiCGStab	7.94764140e-05	1.28458480e-06	1	true	GAMG	3.28922340e-03	2.96640380e-05	10	true	DILUPBiCGStab	1.48976860e-06	5.39519210e-11	1	true
8202            	DILUPBiCGStab	4.06824080e-05	3.16377800e-07	1	6.59656650e-04	2.70312810e-06	1	false	DILUPBiCGStab	7.91926250e-05	1.28012580e-06	1	true	GAMG	5.50063810e-03	4.25654920e-05	10	true	DILUPBiCGStab	1.48964550e-06	5.39667220e-11	1	true
8203            	DILUPBiCGStab	3.99176050e-05	3.29550750e-07	1	6.06768190e-04	2.68962810e-06	1	false	DILUPBiCGStab	7.92517580e-05	1.28117070e-06	1	true	GAMG	4.52467630e-03	4.19777230e-05	11	true	DILUPBiCGStab	1.49026980e-06	5.39713740e-11	1	true
8204            	DILUPBiCGStab	3.92447760e-05	3.35335760e-07	1	6.79706940e-04	2.85384140e-06	1	false	DILUPBiCGStab	7.91912940e-05	1.28034940e-06	1	true	GAMG	4.37043190e-03	4.19801730e-05	8	true	DILUPBiCGStab	1.49080570e-06	5.39646030e-11	1	true
8205            	DILUPBiCGStab	3.68063920e-05	2.60154300e-07	1	5.00647950e-04	2.07103710e-06	1	false	DILUPBiCGStab	7.92677090e-05	1.28182010e-06	1	true	GAMG	3.35778420e-03	3.05211840e-05	11	true	DILUPBiCGStab	1.49152270e-06	5.40245230e-11	1	true
8206            	DILUPBiCGStab	3.77503390e-05	2.85716300e-07	1	4.91664710e-04	2.22489880e-06	1	false	DILUPBiCGStab	7.91531450e-05	1.28030000e-06	1	true	GAMG	4.12680340e-03	3.28914120e-05	10	true	DILUPBiCGStab	1.49143320e-06	5.39953420e-11	1	true
8207            	DILUPBiCGStab	4.02211780e-05	3.03630860e-07	1	7.08456140e-04	2.71576330e-06	1	false	DILUPBiCGStab	7.90714040e-05	1.27943380e-06	1	true	GAMG	4.21248090e-03	4.14802770e-05	9	true	DILUPBiCGStab	1.49131890e-06	5.40001180e-11	1	true
8208            	DILUPBiCGStab	3.94353290e-05	2.72367370e-07	1	5.94658840e-04	2.36305180e-06	1	false	DILUPBiCGStab	7.90790130e-05	1.28002640e-06	1	true	GAMG	4.73463940e-03	4.33768810e-05	9	true	DILUPBiCGStab	1.49136950e-06	5.40217610e-11	1	true
8209            	DILUPBiCGStab	4.08728980e-05	3.41275150e-07	1	6.89481080e-04	2.81908430e-06	1	false	DILUPBiCGStab	7.88923600e-05	1.27747310e-06	1	true	GAMG	5.14026400e-03	5.06428770e-05	9	true	DILUPBiCGStab	1.49115750e-06	5.40339430e-11	1	true
8210            	DILUPBiCGStab	3.90326440e-05	3.13737780e-07	1	5.74183180e-04	2.36265280e-06	1	false	DILUPBiCGStab	7.90211330e-05	1.28000830e-06	1	true	GAMG	4.63515500e-03	2.89398470e-05	9	true	DILUPBiCGStab	1.49150660e-06	5.40647270e-11	1	true
8211            	DILUPBiCGStab	3.84250370e-05	3.24574380e-07	1	5.62480940e-04	2.28094850e-06	1	false	DILUPBiCGStab	7.88721790e-05	1.27805330e-06	1	true	GAMG	4.77268040e-03	3.68505060e-05	10	true	DILUPBiCGStab	1.49128560e-06	5.40431000e-11	1	true
8212            	DILUPBiCGStab	3.71148240e-05	2.60903450e-07	1	5.32423680e-04	2.13212180e-06	1	false	DILUPBiCGStab	7.89236370e-05	1.27930820e-06	1	true	GAMG	3.90721220e-03	3.01238120e-05	14	true	DILUPBiCGStab	1.49129820e-06	5.40419800e-11	1	true
8213            	DILUPBiCGStab	3.64351380e-05	2.58898520e-07	1	5.39960640e-04	2.24329670e-06	1	false	DILUPBiCGStab	7.88563330e-05	1.27859860e-06	1	true	GAMG	3.80412700e-03	3.58927790e-05	13	true	DILUPBiCGStab	1.49080480e-06	5.40505860e-11	1	true
8214            	DILUPBiCGStab	3.65322890e-05	2.52565770e-07	1	5.53763340e-04	2.25482400e-06	1	false	DILUPBiCGStab	7.89177060e-05	1.27996600e-06	1	true	GAMG	3.87393900e-03	3.36893720e-05	9	true	DILUPBiCGStab	1.49057640e-06	5.40584800e-11	1	true
8215            	DILUPBiCGStab	4.33503090e-05	3.76801180e-07	1	8.35674600e-04	3.31022080e-06	1	false	DILUPBiCGStab	7.85460860e-05	1.27422130e-06	1	true	GAMG	6.39296070e-03	5.90181240e-05	12	true	DILUPBiCGStab	1.48997040e-06	5.40232210e-11	1	true
8216            	DILUPBiCGStab	3.84469430e-05	2.67127130e-07	1	6.29944280e-04	2.24222720e-06	1	false	DILUPBiCGStab	7.88381100e-05	1.27916590e-06	1	true	GAMG	3.79743940e-03	3.49623110e-05	8	true	DILUPBiCGStab	1.49009390e-06	5.40669720e-11	1	true
8217            	DILUPBiCGStab	4.41458070e-05	3.93729920e-07	1	9.23603680e-04	3.64554820e-06	1	false	DILUPBiCGStab	7.84375870e-05	1.27278870e-06	1	true	GAMG	6.03921200e-03	4.89724200e-05	9	true	DILUPBiCGStab	1.48936870e-06	5.41555720e-11	1	true
8218            	DILUPBiCGStab	3.74179530e-05	2.53375050e-07	1	6.06639690e-04	2.20243750e-06	1	false	DILUPBiCGStab	7.88190910e-05	1.27912250e-06	1	true	GAMG	3.86315560e-03	2.69691470e-05	12	true	DILUPBiCGStab	1.48948220e-06	5.41329120e-11	1	true
8219            	DILUPBiCGStab	3.71627010e-05	2.61969090e-07	1	5.91217380e-04	2.21476150e-06	1	false	DILUPBiCGStab	7.87630270e-05	1.27832840e-06	1	true	GAMG	4.56992940e-03	4.05053760e-05	12	true	DILUPBiCGStab	1.48863900e-06	5.41127930e-11	1	true
8220            	DILUPBiCGStab	3.59924110e-05	2.46228230e-07	1	4.62728550e-04	1.93217270e-06	1	false	DILUPBiCGStab	7.88142110e-05	1.27924420e-06	1	true	GAMG	3.76963750e-03	1.92279880e-05	16	true	DILUPBiCGStab	1.48808290e-06	5.40655490e-11	1	true
8221            	DILUPBiCGStab	3.59112660e-05	2.46160400e-07	1	4.38590660e-04	1.83763740e-06	1	false	DILUPBiCGStab	7.87591340e-05	1.27842540e-06	1	true	GAMG	3.89721680e-03	3.55527800e-05	7	true	DILUPBiCGStab	1.48737240e-06	5.40589280e-11	1	true
8222            	DILUPBiCGStab	3.99432240e-05	3.01341290e-07	1	6.69770600e-04	2.40445650e-06	1	false	DILUPBiCGStab	7.86585230e-05	1.27688480e-06	1	true	GAMG	4.39415120e-03	3.01855120e-05	13	true	DILUPBiCGStab	1.48677550e-06	5.40416580e-11	1	true
8223            	DILUPBiCGStab	3.74444870e-05	2.64471830e-07	1	5.60886430e-04	2.05187760e-06	1	false	DILUPBiCGStab	7.86738680e-05	1.27718250e-06	1	true	GAMG	3.49868280e-03	3.16196400e-05	14	true	DILUPBiCGStab	1.48648940e-06	5.40314420e-11	1	true
8224            	DILUPBiCGStab	3.94272900e-05	2.95747000e-07	1	6.04134570e-04	2.56179030e-06	1	false	DILUPBiCGStab	7.85373120e-05	1.27497420e-06	1	true	GAMG	5.20325660e-03	4.24590420e-05	9	true	DILUPBiCGStab	1.48588380e-06	5.40661160e-11	1	true
8225            	DILUPBiCGStab	3.73824390e-05	2.90020030e-07	1	5.31018410e-04	2.36658500e-06	1	false	DILUPBiCGStab	7.86062110e-05	1.27612720e-06	1	true	GAMG	3.80439570e-03	3.56813270e-05	9	true	DILUPBiCGStab	1.48582800e-06	5.40726190e-11	1	true
8226            	DILUPBiCGStab	3.62538040e-05	2.49590960e-07	1	5.57982340e-04	2.33877100e-06	1	false	DILUPBiCGStab	7.86306520e-05	1.27643660e-06	1	true	GAMG	3.38891850e-03	3.08520480e-05	12	true	DILUPBiCGStab	1.48547340e-06	5.40776470e-11	1	true
8227            	DILUPBiCGStab	3.81948070e-05	2.72161760e-07	1	5.63920410e-04	2.51139210e-06	1	false	DILUPBiCGStab	7.84777890e-05	1.27390340e-06	1	true	GAMG	4.67578310e-03	3.62428820e-05	7	true	DILUPBiCGStab	1.48464810e-06	5.40816380e-11	1	true
8228            	DILUPBiCGStab	3.78356360e-05	3.04711030e-07	1	5.61652830e-04	2.23286140e-06	1	false	DILUPBiCGStab	7.84870100e-05	1.27393920e-06	1	true	GAMG	3.86555430e-03	2.76249980e-05	9	true	DILUPBiCGStab	1.48420800e-06	5.41156750e-11	1	true
8229            	DILUPBiCGStab	3.86516140e-05	2.91722550e-07	1	5.71067930e-04	2.42940830e-06	1	false	DILUPBiCGStab	7.85406700e-05	1.27470710e-06	1	true	GAMG	4.84793740e-03	3.09274550e-05	9	true	DILUPBiCGStab	1.48363450e-06	5.40872370e-11	1	true
8230            	DILUPBiCGStab	3.94919250e-05	2.99009230e-07	1	6.71303070e-04	2.46951800e-06	1	false	DILUPBiCGStab	7.85325140e-05	1.27454720e-06	1	true	GAMG	4.39220280e-03	3.95572460e-05	9	true	DILUPBiCGStab	1.48325550e-06	5.40750950e-11	1	true
8231            	DILUPBiCGStab	3.70450910e-05	2.56268350e-07	1	4.99881810e-04	1.91961400e-06	1	false	DILUPBiCGStab	7.86693510e-05	1.27679150e-06	1	true	GAMG	3.29383240e-03	2.22660150e-05	9	true	DILUPBiCGStab	1.48275200e-06	5.40552860e-11	1	true
8232            	DILUPBiCGStab	4.28471040e-05	3.24780620e-07	1	7.01132240e-04	2.71171300e-06	1	false	DILUPBiCGStab	7.83121490e-05	1.27101740e-06	1	true	GAMG	6.14353950e-03	3.87505210e-05	9	true	DILUPBiCGStab	1.48164980e-06	5.40656810e-11	1	true
8233            	DILUPBiCGStab	4.00691060e-05	2.80344770e-07	1	6.82728710e-04	2.28462370e-06	1	false	DILUPBiCGStab	7.84973960e-05	1.27405120e-06	1	true	GAMG	4.17882540e-03	3.15098230e-05	7	true	DILUPBiCGStab	1.48129050e-06	5.40738080e-11	1	true
8234            	DILUPBiCGStab	3.96399590e-05	3.13205690e-07	1	6.21453890e-04	2.44817300e-06	1	false	DILUPBiCGStab	7.84869760e-05	1.27389870e-06	1	true	GAMG	5.07915870e-03	4.04724460e-05	9	true	DILUPBiCGStab	1.48042950e-06	5.40913490e-11	1	true
8235            	DILUPBiCGStab	4.03390550e-05	3.02042400e-07	1	7.22466610e-04	2.83252520e-06	1	false	DILUPBiCGStab	7.83693030e-05	1.27194690e-06	1	true	GAMG	4.82859590e-03	4.03321340e-05	8	true	DILUPBiCGStab	1.47950090e-06	5.41342060e-11	1	true
8236            	DILUPBiCGStab	4.06154520e-05	3.19264310e-07	1	8.49318900e-04	3.11364900e-06	1	false	DILUPBiCGStab	7.85006200e-05	1.27404450e-06	1	true	GAMG	4.88320960e-03	4.07233950e-05	9	true	DILUPBiCGStab	1.47907580e-06	5.41423820e-11	1	true
8237            	DILUPBiCGStab	3.76039680e-05	2.98512560e-07	1	4.40944100e-04	1.92879910e-06	1	false	DILUPBiCGStab	7.85690900e-05	1.27511790e-06	1	true	GAMG	4.52358970e-03	3.65592110e-05	9	true	DILUPBiCGStab	1.47827890e-06	5.41288820e-11	1	true
8238            	DILUPBiCGStab	3.68103070e-05	2.58367990e-07	1	4.49630240e-04	1.86390450e-06	1	false	DILUPBiCGStab	7.86592190e-05	1.27647170e-06	1	true	GAMG	4.41581740e-03	3.45930470e-05	11	true	DILUPBiCGStab	1.47749360e-06	5.41270620e-11	1	true
8239            	DILUPBiCGStab	3.64612170e-05	2.43759800e-07	1	5.51256760e-04	2.17380320e-06	1	false	DILUPBiCGStab	7.86790780e-05	1.27675760e-06	1	true	GAMG	3.61695830e-03	3.40127800e-05	9	true	DILUPBiCGStab	1.47671190e-06	5.41531160e-11	1	true
8240            	DILUPBiCGStab	3.53896910e-05	2.42107400e-07	1	5.46167250e-04	2.01626370e-06	1	false	DILUPBiCGStab	7.87641010e-05	1.27808480e-06	1	true	GAMG	2.83009220e-03	1.70679170e-05	11	true	DILUPBiCGStab	1.47650690e-06	5.41150470e-11	1	true
8241            	DILUPBiCGStab	3.59745130e-05	2.51530720e-07	1	4.83640560e-04	1.89666280e-06	1	false	DILUPBiCGStab	7.86434190e-05	1.27608430e-06	1	true	GAMG	3.40474560e-03	3.36545600e-05	10	true	DILUPBiCGStab	1.47604820e-06	5.40937600e-11	1	true
8242            	DILUPBiCGStab	3.97782910e-05	3.00472480e-07	1	6.45204410e-04	2.61349990e-06	1	false	DILUPBiCGStab	7.85340850e-05	1.27421250e-06	1	true	GAMG	4.67185340e-03	4.33327790e-05	14	true	DILUPBiCGStab	1.47625450e-06	5.40778940e-11	1	true
8243            	DILUPBiCGStab	4.00244690e-05	3.19314340e-07	1	7.23500420e-04	2.70807360e-06	1	false	DILUPBiCGStab	7.85016520e-05	1.27357670e-06	1	true	GAMG	4.34057990e-03	3.62264640e-05	12	true	DILUPBiCGStab	1.47650780e-06	5.41191630e-11	1	true
8244            	DILUPBiCGStab	4.26918880e-05	3.24194710e-07	1	8.17622350e-04	2.90707430e-06	1	false	DILUPBiCGStab	7.84575930e-05	1.27274050e-06	1	true	GAMG	5.96147900e-03	5.83371630e-05	7	true	DILUPBiCGStab	1.47608780e-06	5.41544070e-11	1	true
8245            	DILUPBiCGStab	3.85628910e-05	2.90851680e-07	1	7.27178820e-04	2.43518030e-06	1	false	DILUPBiCGStab	7.86372580e-05	1.27546350e-06	1	true	GAMG	4.64803780e-03	4.16694010e-05	11	true	DILUPBiCGStab	1.47598590e-06	5.41710650e-11	1	true
8246            	DILUPBiCGStab	4.29387800e-05	3.45432230e-07	1	9.11396870e-04	3.17870520e-06	1	false	DILUPBiCGStab	7.84901570e-05	1.27290470e-06	1	true	GAMG	6.81149890e-03	5.91925730e-05	9	true	DILUPBiCGStab	1.47524630e-06	5.42460760e-11	1	true
8247            	DILUPBiCGStab	4.20365660e-05	3.31532610e-07	1	8.04843440e-04	2.97985100e-06	1	false	DILUPBiCGStab	7.85172140e-05	1.27325130e-06	1	true	GAMG	5.80277050e-03	5.79376930e-05	8	true	DILUPBiCGStab	1.47479510e-06	5.41787550e-11	1	true
8248            	DILUPBiCGStab	3.82125760e-05	2.63947870e-07	1	5.78715800e-04	1.91843480e-06	1	false	DILUPBiCGStab	7.87329480e-05	1.27663570e-06	1	true	GAMG	4.43970360e-03	4.32541530e-05	9	true	DILUPBiCGStab	1.47471500e-06	5.41663730e-11	1	true
