# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 
232             	DILUPBiCGStab	6.29100840e-04	1.89921290e-06	1	2.27774220e-03	1.10556250e-05	1	false	DILUPBiCGStab	1.11428920e-03	1.10266490e-05	1	true	GAMG	2.08330950e-04	1.99809390e-06	29	true	DILUPBiCGStab	5.22623230e-05	1.58940580e-09	1	true
233             	DILUPBiCGStab	6.27355330e-04	1.88785940e-06	1	2.27268520e-03	1.09809590e-05	1	false	DILUPBiCGStab	1.11242200e-03	1.09633860e-05	1	true	GAMG	2.07176280e-04	1.91767560e-06	39	true	DILUPBiCGStab	5.19615180e-05	1.57155600e-09	1	true
234             	DILUPBiCGStab	6.25562410e-04	1.87649630e-06	1	2.26765630e-03	1.09064770e-05	1	false	DILUPBiCGStab	1.11058510e-03	1.09003510e-05	1	true	GAMG	2.05616930e-04	1.73856760e-06	34	true	DILUPBiCGStab	5.16630020e-05	1.55203290e-09	1	true
235             	DILUPBiCGStab	6.23768370e-04	1.86531280e-06	1	2.26235330e-03	1.08349940e-05	1	false	DILUPBiCGStab	1.10893580e-03	1.08402770e-05	1	true	GAMG	2.04059920e-04	1.89914890e-06	24	true	DILUPBiCGStab	5.13668320e-05	1.53196720e-09	1	true
236             	DILUPBiCGStab	6.21952520e-04	1.85421620e-06	1	2.25669440e-03	1.07635030e-05	1	false	DILUPBiCGStab	1.10752740e-03	1.07837900e-05	1	true	GAMG	2.03421330e-04	1.86781760e-06	24	true	DILUPBiCGStab	5.10731070e-05	1.51208090e-09	1	true
237             	DILUPBiCGStab	6.20051400e-04	1.84298680e-06	1	2.25093930e-03	1.06907660e-05	1	false	DILUPBiCGStab	1.10633630e-03	1.07298290e-05	1	true	GAMG	2.02591910e-04	1.89413500e-06	24	true	DILUPBiCGStab	5.07818950e-05	1.49272940e-09	1	true
238             	DILUPBiCGStab	6.18093550e-04	1.83172100e-06	1	2.24460060e-03	1.06168780e-05	1	false	DILUPBiCGStab	1.10537410e-03	1.06774200e-05	1	true	GAMG	2.01866700e-04	1.78262330e-06	26	true	DILUPBiCGStab	5.04931390e-05	1.47401760e-09	1	true
239             	DILUPBiCGStab	6.16162260e-04	1.82067960e-06	1	2.23796200e-03	1.05452870e-05	1	false	DILUPBiCGStab	1.10462680e-03	1.06253160e-05	1	true	GAMG	2.00956210e-04	1.38003290e-06	43	true	DILUPBiCGStab	5.02068920e-05	1.45589620e-09	1	true
240             	DILUPBiCGStab	6.14183750e-04	1.80963720e-06	1	2.23076870e-03	1.04772540e-05	1	false	DILUPBiCGStab	1.10407170e-03	1.05729920e-05	1	true	GAMG	1.99599000e-04	1.71209530e-06	36	true	DILUPBiCGStab	4.99231590e-05	1.43829050e-09	1	true
241             	DILUPBiCGStab	6.12148070e-04	1.79856240e-06	1	2.22333190e-03	1.04053030e-05	1	false	DILUPBiCGStab	1.10368630e-03	1.05200450e-05	1	true	GAMG	1.98576040e-04	1.48626890e-06	27	true	DILUPBiCGStab	4.96418160e-05	1.42117950e-09	1	true
242             	DILUPBiCGStab	6.10077230e-04	1.78750900e-06	1	2.21613530e-03	1.03346700e-05	1	false	DILUPBiCGStab	1.10344200e-03	1.04662290e-05	1	true	GAMG	1.97479720e-04	1.53906130e-06	30	true	DILUPBiCGStab	4.93627850e-05	1.40455160e-09	1	true
243             	DILUPBiCGStab	6.08021790e-04	1.77661720e-06	1	2.20841460e-03	1.02644850e-05	1	false	DILUPBiCGStab	1.10331080e-03	1.04112810e-05	1	true	GAMG	1.96385260e-04	1.70154290e-06	25	true	DILUPBiCGStab	4.90861610e-05	1.38843350e-09	1	true
244             	DILUPBiCGStab	6.05895390e-04	1.76566210e-06	1	2.20038300e-03	1.01945320e-05	1	false	DILUPBiCGStab	1.10327210e-03	1.03557510e-05	1	true	GAMG	1.95146980e-04	8.83362980e-07	32	true	DILUPBiCGStab	4.88118010e-05	1.37281180e-09	1	true
245             	DILUPBiCGStab	6.03760500e-04	1.75479140e-06	1	2.19183150e-03	1.01254560e-05	1	false	DILUPBiCGStab	1.10329810e-03	1.03001990e-05	1	true	GAMG	1.93538470e-04	1.93174010e-06	28	true	DILUPBiCGStab	4.85396160e-05	1.35766660e-09	1	true
246             	DILUPBiCGStab	6.01650630e-04	1.74407690e-06	1	2.18346900e-03	1.00571660e-05	1	false	DILUPBiCGStab	1.10338860e-03	1.02437320e-05	1	true	GAMG	1.92476340e-04	1.65974390e-06	27	true	DILUPBiCGStab	4.82696230e-05	1.34299050e-09	1	true
247             	DILUPBiCGStab	5.99492260e-04	1.73333500e-06	1	2.17427940e-03	9.98773560e-06	1	false	DILUPBiCGStab	1.10357870e-03	1.01862430e-05	1	true	GAMG	1.91126400e-04	1.41553830e-06	35	true	DILUPBiCGStab	4.80018120e-05	1.32874380e-09	1	true
248             	DILUPBiCGStab	5.97300810e-04	1.72259750e-06	1	2.16514810e-03	9.91663220e-06	1	false	DILUPBiCGStab	1.10386970e-03	1.01270880e-05	1	true	GAMG	1.89709410e-04	1.77200980e-06	25	true	DILUPBiCGStab	4.77360320e-05	1.31489550e-09	1	true
249             	DILUPBiCGStab	5.95095670e-04	1.71190390e-06	1	2.15575290e-03	9.84691430e-06	1	false	DILUPBiCGStab	1.10422510e-03	1.00659510e-05	1	true	GAMG	1.88406560e-04	1.41445830e-06	24	true	DILUPBiCGStab	4.74724030e-05	1.30139210e-09	1	true
250             	DILUPBiCGStab	5.92815580e-04	1.70109640e-06	1	2.14637340e-03	9.77664080e-06	1	false	DILUPBiCGStab	1.10482140e-03	1.00042110e-05	1	true	GAMG	1.86791230e-04	1.57365650e-06	34	true	DILUPBiCGStab	4.72106080e-05	1.28820970e-09	1	true
251             	DILUPBiCGStab	5.90559120e-04	1.69041500e-06	1	2.13700870e-03	9.70864090e-06	1	false	DILUPBiCGStab	1.10582040e-03	9.94451180e-06	1	true	GAMG	1.85360560e-04	1.39078040e-06	24	true	DILUPBiCGStab	4.69507210e-05	1.27536290e-09	1	true
252             	DILUPBiCGStab	5.88302020e-04	1.67980360e-06	1	2.12700740e-03	9.64020050e-06	1	false	DILUPBiCGStab	1.10690600e-03	9.88675520e-06	1	true	GAMG	1.84694040e-04	1.59391940e-06	26	true	DILUPBiCGStab	4.66928020e-05	1.26282350e-09	1	true
253             	DILUPBiCGStab	5.86045500e-04	1.66928020e-06	1	2.11704410e-03	9.57204910e-06	1	false	DILUPBiCGStab	1.10806970e-03	9.83119000e-06	1	true	GAMG	1.84237260e-04	1.30226040e-06	28	true	DILUPBiCGStab	4.64368420e-05	1.25058330e-09	1	true
254             	DILUPBiCGStab	5.83736270e-04	1.65873090e-06	1	2.10717600e-03	9.50377590e-06	1	false	DILUPBiCGStab	1.10931610e-03	9.78128450e-06	1	true	GAMG	1.83663590e-04	1.77735130e-06	24	true	DILUPBiCGStab	4.61828020e-05	1.23861440e-09	1	true
255             	DILUPBiCGStab	5.81457430e-04	1.64833110e-06	1	2.09727670e-03	9.43616260e-06	1	false	DILUPBiCGStab	1.11070170e-03	9.73819440e-06	1	true	GAMG	1.82881320e-04	1.54858410e-06	34	true	DILUPBiCGStab	4.59307370e-05	1.22689120e-09	1	true
256             	DILUPBiCGStab	5.79129960e-04	1.63791020e-06	1	2.08745400e-03	9.36836900e-06	1	false	DILUPBiCGStab	1.11217760e-03	9.69450040e-06	1	true	GAMG	1.82161610e-04	1.50335880e-06	31	true	DILUPBiCGStab	4.56805990e-05	1.21538150e-09	1	true
257             	DILUPBiCGStab	5.76794370e-04	1.62756410e-06	1	2.07724720e-03	9.30098490e-06	1	false	DILUPBiCGStab	1.11370940e-03	9.65023660e-06	1	true	GAMG	1.81730440e-04	1.37133010e-06	26	true	DILUPBiCGStab	4.54325280e-05	1.20408100e-09	1	true
258             	DILUPBiCGStab	5.74403420e-04	1.61722410e-06	1	2.06698240e-03	9.23268550e-06	1	false	DILUPBiCGStab	1.11529010e-03	9.60564820e-06	1	true	GAMG	1.81212050e-04	1.69978260e-06	29	true	DILUPBiCGStab	4.51864000e-05	1.19297170e-09	1	true
259             	DILUPBiCGStab	5.71990490e-04	1.60698700e-06	1	2.05664790e-03	9.16521810e-06	1	false	DILUPBiCGStab	1.11690310e-03	9.56077770e-06	1	true	GAMG	1.81094150e-04	1.39489610e-06	25	true	DILUPBiCGStab	4.49421710e-05	1.18202740e-09	1	true
260             	DILUPBiCGStab	5.69638220e-04	1.59710580e-06	1	2.04633020e-03	9.09906560e-06	1	false	DILUPBiCGStab	1.11855230e-03	9.51559210e-06	1	true	GAMG	1.80993430e-04	1.73712690e-06	27	true	DILUPBiCGStab	4.46999130e-05	1.17129000e-09	1	true
261             	DILUPBiCGStab	5.67270800e-04	1.58738900e-06	1	2.03606350e-03	9.03326830e-06	1	false	DILUPBiCGStab	1.12022110e-03	9.46972580e-06	1	true	GAMG	1.80917400e-04	1.39168180e-06	19	true	DILUPBiCGStab	4.44596090e-05	1.16078690e-09	1	true
262             	DILUPBiCGStab	5.64881110e-04	1.57772010e-06	1	2.02577550e-03	8.96622220e-06	1	false	DILUPBiCGStab	1.12190310e-03	9.42700500e-06	1	true	GAMG	1.80268680e-04	1.26874620e-06	25	true	DILUPBiCGStab	4.42212020e-05	1.15049090e-09	1	true
263             	DILUPBiCGStab	5.62526120e-04	1.56822410e-06	1	2.01543680e-03	8.89982680e-06	1	false	DILUPBiCGStab	1.12359450e-03	9.39393120e-06	1	true	GAMG	1.79454680e-04	1.43665630e-06	27	true	DILUPBiCGStab	4.39846250e-05	1.14036010e-09	1	true
264             	DILUPBiCGStab	5.60197930e-04	1.55887380e-06	1	2.00504280e-03	8.83501240e-06	1	false	DILUPBiCGStab	1.12529080e-03	9.36960720e-06	1	true	GAMG	1.79103790e-04	1.70992160e-06	27	true	DILUPBiCGStab	4.37499800e-05	1.13037830e-09	1	true
265             	DILUPBiCGStab	5.57822750e-04	1.54950100e-06	1	1.99462260e-03	8.76859730e-06	1	false	DILUPBiCGStab	1.12698430e-03	9.35068190e-06	1	true	GAMG	1.78489770e-04	1.50050610e-06	28	true	DILUPBiCGStab	4.35169790e-05	1.12054110e-09	1	true
266             	DILUPBiCGStab	5.55557200e-04	1.54045820e-06	1	1.98408220e-03	8.70495330e-06	1	false	DILUPBiCGStab	1.12867440e-03	9.33549970e-06	1	true	GAMG	1.77950580e-04	1.14777470e-06	27	true	DILUPBiCGStab	4.32857700e-05	1.11083490e-09	1	true
267             	DILUPBiCGStab	5.53264640e-04	1.53142860e-06	1	1.97372470e-03	8.64034310e-06	1	false	DILUPBiCGStab	1.13036450e-03	9.32320090e-06	1	true	GAMG	1.77332990e-04	1.76229170e-06	28	true	DILUPBiCGStab	4.30562550e-05	1.10125410e-09	1	true
268             	DILUPBiCGStab	5.51009790e-04	1.52256330e-06	1	1.96342070e-03	8.57708250e-06	1	false	DILUPBiCGStab	1.13204860e-03	9.31315240e-06	1	true	GAMG	1.77001270e-04	1.74412980e-06	28	true	DILUPBiCGStab	4.28283460e-05	1.09180330e-09	1	true
269             	DILUPBiCGStab	5.48837870e-04	1.51394150e-06	1	1.95303660e-03	8.51578180e-06	1	false	DILUPBiCGStab	1.13371630e-03	9.30462240e-06	1	true	GAMG	1.76384650e-04	1.29621340e-06	26	true	DILUPBiCGStab	4.26020700e-05	1.08248310e-09	1	true
270             	DILUPBiCGStab	5.46633650e-04	1.50532220e-06	1	1.94285140e-03	8.45384570e-06	1	false	DILUPBiCGStab	1.13538100e-03	9.29713060e-06	1	true	GAMG	1.75509650e-04	1.59116070e-06	27	true	DILUPBiCGStab	4.23773160e-05	1.07327970e-09	1	true
271             	DILUPBiCGStab	5.44477460e-04	1.49687270e-06	1	1.93251270e-03	8.39547080e-06	1	false	DILUPBiCGStab	1.13703990e-03	9.29063260e-06	1	true	GAMG	1.74976980e-04	1.53583550e-06	23	true	DILUPBiCGStab	4.21541250e-05	1.06420530e-09	1	true
272             	DILUPBiCGStab	5.42353940e-04	1.48854350e-06	1	1.92230280e-03	8.33983490e-06	1	false	DILUPBiCGStab	1.13869450e-03	9.28476700e-06	1	true	GAMG	1.74836260e-04	1.42585850e-06	25	true	DILUPBiCGStab	4.19324040e-05	1.05525320e-09	1	true
273             	DILUPBiCGStab	5.40256990e-04	1.48033660e-06	1	1.91231810e-03	8.28584270e-06	1	false	DILUPBiCGStab	1.14035200e-03	9.27938500e-06	1	true	GAMG	1.74725280e-04	1.68443110e-06	25	true	DILUPBiCGStab	4.17120330e-05	1.04641880e-09	1	true
274             	DILUPBiCGStab	5.38239590e-04	1.47234980e-06	1	1.90240820e-03	8.23553400e-06	1	false	DILUPBiCGStab	1.14200040e-03	9.27409140e-06	1	true	GAMG	1.74690840e-04	1.61785350e-06	23	true	DILUPBiCGStab	4.14931100e-05	1.03770500e-09	1	true
275             	DILUPBiCGStab	5.36185620e-04	1.46433250e-06	1	1.89235820e-03	8.18467940e-06	1	false	DILUPBiCGStab	1.14363650e-03	9.26889870e-06	1	true	GAMG	1.74656200e-04	1.59166900e-06	25	true	DILUPBiCGStab	4.12754400e-05	1.02910630e-09	1	true
276             	DILUPBiCGStab	5.34241890e-04	1.45662310e-06	1	1.88265750e-03	8.13717430e-06	1	false	DILUPBiCGStab	1.14527310e-03	9.26342720e-06	1	true	GAMG	1.74746420e-04	1.63033900e-06	20	true	DILUPBiCGStab	4.10591200e-05	1.02063210e-09	1	true
277             	DILUPBiCGStab	5.32325170e-04	1.44902190e-06	1	1.87318200e-03	8.08946460e-06	1	false	DILUPBiCGStab	1.14690010e-03	9.25765430e-06	1	true	GAMG	1.75065890e-04	1.32145710e-06	21	true	DILUPBiCGStab	4.08440560e-05	1.01226990e-09	1	true
278             	DILUPBiCGStab	5.30414030e-04	1.44149550e-06	1	1.86391760e-03	8.04133880e-06	1	false	DILUPBiCGStab	1.14850030e-03	9.25164390e-06	1	true	GAMG	1.75037450e-04	1.50906450e-06	21	true	DILUPBiCGStab	4.06301610e-05	1.00401930e-09	1	true
279             	DILUPBiCGStab	5.28559880e-04	1.43413830e-06	1	1.85467220e-03	7.99591360e-06	1	false	DILUPBiCGStab	1.15007080e-03	9.24569360e-06	1	true	GAMG	1.75162800e-04	1.69096750e-06	24	true	DILUPBiCGStab	4.04174550e-05	9.95875130e-10	1	true
280             	DILUPBiCGStab	5.26771160e-04	1.42697010e-06	1	1.84568060e-03	7.95253660e-06	1	false	DILUPBiCGStab	1.15159920e-03	9.23934430e-06	1	true	GAMG	1.75706090e-04	1.08671460e-06	24	true	DILUPBiCGStab	4.02060290e-05	9.87843700e-10	1	true
281             	DILUPBiCGStab	5.24934200e-04	1.41971480e-06	1	1.83676400e-03	7.90784900e-06	1	false	DILUPBiCGStab	1.15309020e-03	9.23241940e-06	1	true	GAMG	1.76094200e-04	1.54669770e-06	22	true	DILUPBiCGStab	3.99955950e-05	9.79911900e-10	1	true
282             	DILUPBiCGStab	5.23200030e-04	1.41274020e-06	1	1.82800870e-03	7.86638270e-06	1	false	DILUPBiCGStab	1.15454140e-03	9.22482080e-06	1	true	GAMG	1.76235420e-04	1.19001150e-06	28	true	DILUPBiCGStab	3.97863320e-05	9.72081310e-10	1	true
283             	DILUPBiCGStab	5.21425690e-04	1.40568660e-06	1	1.81952440e-03	7.82396060e-06	1	false	DILUPBiCGStab	1.15600600e-03	9.21668080e-06	1	true	GAMG	1.76447740e-04	1.47029900e-06	26	true	DILUPBiCGStab	3.95781130e-05	9.64350380e-10	1	true
284             	DILUPBiCGStab	5.19736540e-04	1.39888070e-06	1	1.81131580e-03	7.78487650e-06	1	false	DILUPBiCGStab	1.15749050e-03	9.20778030e-06	1	true	GAMG	1.77243520e-04	1.70609700e-06	25	true	DILUPBiCGStab	3.93708690e-05	9.56716290e-10	1	true
285             	DILUPBiCGStab	5.18128900e-04	1.39230550e-06	1	1.80321600e-03	7.74896610e-06	1	false	DILUPBiCGStab	1.15893610e-03	9.19806210e-06	1	true	GAMG	1.78108690e-04	1.59022800e-06	22	true	DILUPBiCGStab	3.91646710e-05	9.49184900e-10	1	true
286             	DILUPBiCGStab	5.16487900e-04	1.38565730e-06	1	1.79485470e-03	7.71061520e-06	1	false	DILUPBiCGStab	1.16034050e-03	9.18749710e-06	1	true	GAMG	1.78560850e-04	1.68433790e-06	23	true	DILUPBiCGStab	3.89594420e-05	9.41750280e-10	1	true
287             	DILUPBiCGStab	5.14910240e-04	1.37921310e-06	1	1.78691190e-03	7.67307220e-06	1	false	DILUPBiCGStab	1.16171950e-03	9.17617050e-06	1	true	GAMG	1.78753400e-04	1.37458400e-06	24	true	DILUPBiCGStab	3.87552490e-05	9.34402820e-10	1	true
288             	DILUPBiCGStab	5.13288780e-04	1.37264650e-06	1	1.77940730e-03	7.63592480e-06	1	false	DILUPBiCGStab	1.16307430e-03	9.16386250e-06	1	true	GAMG	1.78835950e-04	1.31073130e-06	18	true	DILUPBiCGStab	3.85519790e-05	9.27146580e-10	1	true
289             	DILUPBiCGStab	5.11712550e-04	1.36622260e-06	1	1.77239000e-03	7.59977900e-06	1	false	DILUPBiCGStab	1.16438930e-03	9.15067240e-06	1	true	GAMG	1.79115830e-04	1.06582120e-06	24	true	DILUPBiCGStab	3.83496450e-05	9.19974180e-10	1	true
290             	DILUPBiCGStab	5.10189080e-04	1.35998310e-06	1	1.76570150e-03	7.56436810e-06	1	false	DILUPBiCGStab	1.16564590e-03	9.13662730e-06	1	true	GAMG	1.79186860e-04	1.51860490e-06	20	true	DILUPBiCGStab	3.81482500e-05	9.12889530e-10	1	true
291             	DILUPBiCGStab	5.08704460e-04	1.35388660e-06	1	1.75916370e-03	7.53064120e-06	1	false	DILUPBiCGStab	1.16681990e-03	9.12150780e-06	1	true	GAMG	1.79508920e-04	1.76921120e-06	20	true	DILUPBiCGStab	3.79477210e-05	9.05878860e-10	1	true
292             	DILUPBiCGStab	5.07228160e-04	1.34783340e-06	1	1.75256660e-03	7.49635660e-06	1	false	DILUPBiCGStab	1.16794170e-03	9.10539470e-06	1	true	GAMG	1.80237980e-04	1.45981330e-06	21	true	DILUPBiCGStab	3.77480690e-05	8.98940720e-10	1	true
293             	DILUPBiCGStab	5.05761620e-04	1.34181870e-06	1	1.74626790e-03	7.46150040e-06	1	false	DILUPBiCGStab	1.16901670e-03	9.08852240e-06	1	true	GAMG	1.80345550e-04	1.21285910e-06	32	true	DILUPBiCGStab	3.75492840e-05	8.92075930e-10	1	true
294             	DILUPBiCGStab	5.04321020e-04	1.33587920e-06	1	1.73974380e-03	7.42506580e-06	1	false	DILUPBiCGStab	1.17003450e-03	9.07106080e-06	1	true	GAMG	1.80118050e-04	1.49163160e-06	24	true	DILUPBiCGStab	3.73513750e-05	8.85287470e-10	1	true
295             	DILUPBiCGStab	5.02911700e-04	1.33010940e-06	1	1.73335700e-03	7.39214490e-06	1	false	DILUPBiCGStab	1.17101870e-03	9.05284930e-06	1	true	GAMG	1.80163840e-04	1.55739220e-06	19	true	DILUPBiCGStab	3.71543080e-05	8.78570400e-10	1	true
296             	DILUPBiCGStab	5.01523670e-04	1.32440430e-06	1	1.72698740e-03	7.35719810e-06	1	false	DILUPBiCGStab	1.17197400e-03	9.03398050e-06	1	true	GAMG	1.80299070e-04	1.51473800e-06	27	true	DILUPBiCGStab	3.69580680e-05	8.71924320e-10	1	true
297             	DILUPBiCGStab	5.00159210e-04	1.31877160e-06	1	1.72059400e-03	7.32201910e-06	1	false	DILUPBiCGStab	1.17288780e-03	9.01435620e-06	1	true	GAMG	1.80517160e-04	1.47205210e-06	29	true	DILUPBiCGStab	3.67626300e-05	8.65359530e-10	1	true
298             	DILUPBiCGStab	4.98808590e-04	1.31319150e-06	1	1.71397660e-03	7.28575760e-06	1	false	DILUPBiCGStab	1.17371990e-03	8.99399940e-06	1	true	GAMG	1.80735650e-04	1.65665420e-06	22	true	DILUPBiCGStab	3.65679910e-05	8.58870540e-10	1	true
299             	DILUPBiCGStab	4.97483130e-04	1.30772850e-06	1	1.70726130e-03	7.24897960e-06	1	false	DILUPBiCGStab	1.17446880e-03	8.97269270e-06	1	true	GAMG	1.81326060e-04	1.70666710e-06	20	true	DILUPBiCGStab	3.63741090e-05	8.52458450e-10	1	true
300             	DILUPBiCGStab	4.96183950e-04	1.30231460e-06	1	1.70043130e-03	7.21068900e-06	1	false	DILUPBiCGStab	1.17514630e-03	8.95059250e-06	1	true	GAMG	1.81803390e-04	1.31709390e-06	24	true	DILUPBiCGStab	3.61810290e-05	8.46113530e-10	1	true
301             	DILUPBiCGStab	4.94897740e-04	1.29702830e-06	1	1.69381890e-03	7.17561300e-06	1	false	DILUPBiCGStab	1.17573110e-03	8.92768720e-06	1	true	GAMG	1.82031010e-04	1.35285640e-06	31	true	DILUPBiCGStab	3.59887650e-05	8.39838040e-10	1	true
302             	DILUPBiCGStab	4.93630130e-04	1.29183140e-06	1	1.68689870e-03	7.13932950e-06	1	false	DILUPBiCGStab	1.17621220e-03	8.90400550e-06	1	true	GAMG	1.82211210e-04	1.67994830e-06	26	true	DILUPBiCGStab	3.57972210e-05	8.33625180e-10	1	true
303             	DILUPBiCGStab	4.92388430e-04	1.28671960e-06	1	1.67973800e-03	7.10209150e-06	1	false	DILUPBiCGStab	1.17656020e-03	8.87936270e-06	1	true	GAMG	1.82905550e-04	1.74197390e-06	23	true	DILUPBiCGStab	3.56063960e-05	8.27480530e-10	1	true
304             	DILUPBiCGStab	4.91170740e-04	1.28169470e-06	1	1.67245560e-03	7.06411150e-06	1	false	DILUPBiCGStab	1.17673850e-03	8.85363980e-06	1	true	GAMG	1.83817480e-04	1.64997720e-06	27	true	DILUPBiCGStab	3.54162900e-05	8.21406840e-10	1	true
305             	DILUPBiCGStab	4.89981030e-04	1.27676770e-06	1	1.66478930e-03	7.02274410e-06	1	false	DILUPBiCGStab	1.17672990e-03	8.82961990e-06	1	true	GAMG	1.84469850e-04	1.18080690e-06	21	true	DILUPBiCGStab	3.52268660e-05	8.15398400e-10	1	true
306             	DILUPBiCGStab	4.88810330e-04	1.27194440e-06	1	1.65726570e-03	6.98442260e-06	1	false	DILUPBiCGStab	1.17641650e-03	8.80736060e-06	1	true	GAMG	1.84663260e-04	1.62647520e-06	24	true	DILUPBiCGStab	3.50381860e-05	8.09465480e-10	1	true
307             	DILUPBiCGStab	4.87655090e-04	1.26728050e-06	1	1.64963340e-03	6.94577760e-06	1	false	DILUPBiCGStab	1.17582940e-03	8.78636010e-06	1	true	GAMG	1.85012730e-04	1.46422160e-06	17	true	DILUPBiCGStab	3.48501860e-05	8.03605470e-10	1	true
308             	DILUPBiCGStab	4.86527470e-04	1.26277730e-06	1	1.64203040e-03	6.90813670e-06	1	false	DILUPBiCGStab	1.17504920e-03	8.76656960e-06	1	true	GAMG	1.85463500e-04	1.58876440e-06	24	true	DILUPBiCGStab	3.46628410e-05	7.97825060e-10	1	true
309             	DILUPBiCGStab	4.85424430e-04	1.25842910e-06	1	1.63406830e-03	6.86752600e-06	1	false	DILUPBiCGStab	1.17411960e-03	8.74786350e-06	1	true	GAMG	1.85456160e-04	1.78803950e-06	14	true	DILUPBiCGStab	3.44761910e-05	7.92124450e-10	1	true
310             	DILUPBiCGStab	4.84330900e-04	1.25420750e-06	1	1.62589590e-03	6.82942460e-06	1	false	DILUPBiCGStab	1.17308100e-03	8.73034570e-06	1	true	GAMG	1.85460500e-04	1.17079560e-06	25	true	DILUPBiCGStab	3.42901990e-05	7.86512060e-10	1	true
311             	DILUPBiCGStab	4.83252680e-04	1.25013160e-06	1	1.61735430e-03	6.78869330e-06	1	false	DILUPBiCGStab	1.17199880e-03	8.71404020e-06	1	true	GAMG	1.84844940e-04	1.45658180e-06	29	true	DILUPBiCGStab	3.41048190e-05	7.81039620e-10	1	true
312             	DILUPBiCGStab	4.82207960e-04	1.24622120e-06	1	1.60891020e-03	6.75068300e-06	1	false	DILUPBiCGStab	1.17087730e-03	8.69872060e-06	1	true	GAMG	1.84148470e-04	1.28208200e-06	25	true	DILUPBiCGStab	3.39200520e-05	7.75721780e-10	1	true
313             	DILUPBiCGStab	4.81190350e-04	1.24248310e-06	1	1.60043750e-03	6.71346220e-06	1	false	DILUPBiCGStab	1.16970370e-03	8.68416630e-06	1	true	GAMG	1.83559540e-04	1.34199730e-06	20	true	DILUPBiCGStab	3.37359380e-05	7.70562010e-10	1	true
314             	DILUPBiCGStab	4.80174090e-04	1.23881230e-06	1	1.59192120e-03	6.67737090e-06	1	false	DILUPBiCGStab	1.16848600e-03	8.67012580e-06	1	true	GAMG	1.83208150e-04	1.36035820e-06	34	true	DILUPBiCGStab	3.35524430e-05	7.65576120e-10	1	true
315             	DILUPBiCGStab	4.79184630e-04	1.23526410e-06	1	1.58316790e-03	6.63919240e-06	1	false	DILUPBiCGStab	1.16722500e-03	8.65639260e-06	1	true	GAMG	1.82491100e-04	1.62381920e-06	22	true	DILUPBiCGStab	3.33695300e-05	7.60775320e-10	1	true
316             	DILUPBiCGStab	4.78218310e-04	1.23181470e-06	1	1.57423190e-03	6.59975640e-06	1	false	DILUPBiCGStab	1.16591240e-03	8.64265960e-06	1	true	GAMG	1.81832060e-04	1.20158880e-06	23	true	DILUPBiCGStab	3.31872370e-05	7.56158530e-10	1	true
317             	DILUPBiCGStab	4.77260610e-04	1.22844300e-06	1	1.56532850e-03	6.56246540e-06	1	false	DILUPBiCGStab	1.16454580e-03	8.62866910e-06	1	true	GAMG	1.81180540e-04	1.50537050e-06	24	true	DILUPBiCGStab	3.30055530e-05	7.51748430e-10	1	true
318             	DILUPBiCGStab	4.76311660e-04	1.22514150e-06	1	1.55665750e-03	6.52923830e-06	1	false	DILUPBiCGStab	1.16311720e-03	8.61421460e-06	1	true	GAMG	1.80546150e-04	1.43054470e-06	22	true	DILUPBiCGStab	3.28244620e-05	7.47587270e-10	1	true
319             	DILUPBiCGStab	4.75385630e-04	1.22194950e-06	1	1.54767190e-03	6.49148840e-06	1	false	DILUPBiCGStab	1.16163640e-03	8.59903130e-06	1	true	GAMG	1.80034220e-04	1.19902360e-06	27	true	DILUPBiCGStab	3.26438750e-05	7.43683320e-10	1	true
320             	DILUPBiCGStab	4.74496730e-04	1.21887620e-06	1	1.53875450e-03	6.45641170e-06	1	false	DILUPBiCGStab	1.16008950e-03	8.58286600e-06	1	true	GAMG	1.79397850e-04	1.70572500e-06	18	true	DILUPBiCGStab	3.24639510e-05	7.40060010e-10	1	true
321             	DILUPBiCGStab	4.73584170e-04	1.21580110e-06	1	1.52964320e-03	6.41889740e-06	1	false	DILUPBiCGStab	1.15847860e-03	8.56549470e-06	1	true	GAMG	1.79245760e-04	1.11221100e-06	29	true	DILUPBiCGStab	3.22844670e-05	7.36707560e-10	1	true
322             	DILUPBiCGStab	4.72744290e-04	1.21293700e-06	1	1.52079540e-03	6.38566350e-06	1	false	DILUPBiCGStab	1.15679680e-03	8.54686860e-06	1	true	GAMG	1.78623470e-04	9.77806380e-07	26	true	DILUPBiCGStab	3.21056060e-05	7.33618860e-10	1	true
323             	DILUPBiCGStab	4.71885400e-04	1.21007160e-06	1	1.51181980e-03	6.35203930e-06	1	false	DILUPBiCGStab	1.15505730e-03	8.52686400e-06	1	true	GAMG	1.78007910e-04	1.65272140e-06	21	true	DILUPBiCGStab	3.19273390e-05	7.30740590e-10	1	true
